x, y
54.288407163053726, 0.9924050632911392
185.48539114043356, 0.9677215189873418
316.6823751178134, 0.9373417721518987
449.0103675777569, 0.9126582278481012
581.3383600377003, 0.8860759493670887
711.4043355325165, 0.8575949367088608
843.73232799246, 0.8329113924050633
974.9293119698399, 0.8063291139240507
1108.388312912347, 0.7854430379746835
1240.7163053722904, 0.7607594936708861
