x, y
53.157398680490104, 0.9943037974683544
184.35438265786993, 0.9658227848101266
316.6823751178134, 0.9487341772151898
447.87935909519325, 0.9316455696202531
447.87935909519325, 0.9316455696202531
580.2073515551367, 0.9126582278481012
711.4043355325165, 0.8936708860759494
843.73232799246, 0.8727848101265823
976.0603204524034, 0.8537974683544304
1108.388312912347, 0.8348101265822785
1236.192271442036, 0.8177215189873418
